"PC1 (If you have a mental health issue, do you feel that it interferes with your work when being treated effectively?)",PC2 (Would you have been willing to discuss a mental health issue with your previous co-workers?),PC3 (Do you feel that your employer takes mental health as seriously as physical health?),PC4 (Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?),PC5 (Does your employer offer resources to learn more about mental health concerns and options for seeking help?),PC6 (Do you think that discussing a physical health issue with previous employers would have negative consequences?),PC7 (Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?),PC8 (Would you be willing to bring up a physical health issue with a potential employer in an interview?),PC9 (Do you have a family history of mental illness?),PC10 (Were you aware of the options for mental health care provided by your previous employers?),PC11 (Do you have a family history of mental illness?),PC12 (Do you feel that your employer takes mental health as seriously as physical health?),PC13 (Do you think that discussing a physical health issue with previous employers would have negative consequences?),PC14 (Does your employer provide mental health benefits as part of healthcare coverage?),PC15 (Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?),PC16 (Were you aware of the options for mental health care provided by your previous employers?),PC17 (Do you think that discussing a mental health disorder with previous employers would have negative consequences?),PC18 (Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?),PC19 (Would you bring up a mental health issue with a potential employer in an interview?),PC20 (Would you have been willing to discuss a mental health issue with your direct supervisor(s)?),"PC21 (If a mental health issue prompted you to request a medical leave from work, asking for that leave would be:)",PC22 (Have you had a mental health disorder in the past?),"PC23 (Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?)",PC24 (Do you think that discussing a physical health issue with your employer would have negative consequences?),PC25 (Would you feel comfortable discussing a mental health disorder with your direct supervisor(s)?),PC26 (How willing would you be to share with friends and family that you have a mental illness?),"PC27 (If you have revealed a mental health issue to a coworker or employee, do you believe this has impacted you negatively?)",PC28 (Have your observations of how another individual who discussed a mental health disorder made you less likely to reveal a mental health issue yourself in your current workplace?),PC29 (Do you think that team members/co-workers would view you more negatively if they knew you suffered from a mental health issue?),"PC30 (If you have revealed a mental health issue to a coworker or employee, do you believe this has impacted you negatively?)","PC31 (If you have a mental health issue, do you feel that it interferes with your work when NOT being treated effectively?)","PC32 (If you have a mental health issue, do you feel that it interferes with your work when NOT being treated effectively?)","PC33 (If you have been diagnosed or treated for a mental health disorder, do you ever reveal this to coworkers or employees?)",PC34 (Do you feel that being identified as a person with a mental health issue would hurt your career?),PC35 (age),PC36 (Do you believe your productivity is ever affected by a mental health issue?),PC37 (country_United Kingdom),PC38 (mood disorder),PC39 (gender_female),PC40 (Do you know local or online resources to seek help for a mental health disorder?),PC41 (work_country_United States of America),PC42 (employees_100-500),PC43 (substance use disorder),PC44 (substance use disorder),PC45 (Did your previous employers provide resources to learn more about mental health issues and how to seek help?),PC46 (current_position_Executive Leadership),PC47 (PTSD),PC48 (Is your employer primarily a tech company/organization?),PC49 (country_New Zealand),PC50 (Have you been diagnosed with a mental health condition by a medical professional?),PC51 (Do you work remotely?),PC52 (current_position_One-person shop),Cluster
-4.953252858456993,0.7760257942238772,0.335235454717368,-2.6686461453638035,0.9227520347912708,-0.0279268596489039,-3.2600536334669643,0.672398214298852,2.5259316105583944,-1.5080196280258729,2.732647750839619,1.1767372309978867,0.0805438776944263,0.1264893218755864,-1.1223901049084457,-2.3680146199166767,1.523311315901427,-1.0432945522013388,2.2676812296270894,0.9529568984193816,0.845718672504903,-1.3413501576250708,-0.8093886890405166,-0.8830967775972582,-1.684147486972284,-1.5292326733721509,-0.7246158033359409,2.38303374466381,0.2921328724627179,0.938153139983645,-1.933910478015872,0.182653923513264,0.0043820783402107,-1.1505999558377715,-0.1080825739290042,-0.6468441394221416,0.7892021952988527,0.2054218197655584,0.9071406234060164,0.0848028697400214,-0.145976289179292,1.142339059925306,-0.2163195584113931,-0.0416808449257582,-0.3023916301669245,0.0985219600841935,-0.6656246225758896,-0.2970789766866079,0.0148066869327835,-0.1371482749758361,-0.0340046174945612,0.1735458256301383,0
-4.215876020474431,-2.461274808724064,-2.122380983632762,0.9761135945202318,2.7250577590087057,-2.209538818289989,0.9305376502792564,-1.877271454581774,-0.405944638747397,0.7613110379674581,-0.8553424533581564,1.0935417683920845,3.873750074079152,-2.7015507756048027,0.0521592109060217,-0.2237436997773276,-0.8912050342712291,0.859146927566111,0.161015933963374,0.0654786398768573,0.2215917882442267,1.4843683926938482,-1.4302571420218568,-1.5410834844154204,0.9147941077909536,-1.0530229979772872,1.095255744852658,0.7368671507113986,1.2028308409268549,-0.1171456247785779,1.325148376000839,-0.8321398010633139,0.8232981663085209,0.4798256584985849,0.422915528208085,-0.464853176392955,0.2322291360293413,0.1426372014112095,0.2799156011372715,0.094471649418672,-0.2652770360831309,-0.326907816052737,0.359138588226756,0.4657985438634275,0.1750404484069371,0.3359282985969408,0.8563183741830522,-0.7436736645090366,-0.265626491509918,0.3388119902691834,-0.0729974545438692,-0.1121047692802121,0
-3.947294524936461,1.871242139931374,-3.5658151187666043,-2.3840312601228346,-1.986289865503424,-3.8576237490699024,-1.1092324394811883,-0.7923678208294032,0.1910354361025696,0.4108743459995791,-0.6744461015894342,0.7028384151430133,-0.922232513689797,0.8092420069391515,-1.7724070479645953,-0.7078366405474522,-0.0691148137015478,-0.414003380268328,-0.1282624606820624,2.632878725661445,-0.691643295794847,-0.0510890091609754,-0.2710902420335142,-0.3688947134136781,-0.0435147982329899,1.2314711752232164,-0.0422162329856795,0.1805731212568437,-2.625468861988979,0.9159529420195052,0.7860484647934968,-0.8236930482022459,0.3253418480802634,-0.4002404738962757,0.2276005723593998,-0.4058391800417083,1.2495940839378377,-0.3621628899341195,-0.4561728546350388,-0.1838780278078297,0.0960981125873883,0.0997923379383163,0.5849004978151853,0.5095626156707057,0.3250055763281916,0.575150757823369,-0.9648842709725288,-0.3366818237430541,-0.0573686366557606,-0.0901704174653281,-0.0174803691466523,-0.1847024642568504,0
-0.4875689405332532,1.5907822335795565,-1.435497549363378,-1.6233369043214338,-0.3218200087137371,0.1055905174197343,-1.061758154629706,-1.7029966511421917,0.0576165693409132,-3.129143345490852,1.2888912848996583,-0.0511332280538426,-3.250369783299773,-1.8035793908093367,-0.7406152867241637,0.6101029191309639,-0.7174915041177602,-1.2135105235102548,-0.4374525011972333,0.6415200341012184,-2.5464641128088874,5.288532720266476,1.7668130209304522,0.4965771624782096,1.280060147424396,-0.9449698015412852,-0.8945075743787434,2.2422196509272205,1.6446819136189406,0.5159477010039565,-0.5094709897286777,0.9558576934970698,0.2433749644163948,0.9415910333878428,0.2891103441369175,0.0071791435077995,-1.0583457461242023,-0.1985036039004521,-0.2957448019110589,-0.165826270833769,-0.2975068112282288,0.0044344181776247,0.9247062880449074,-0.3548690061619434,-0.2201258084441927,0.947010589994125,0.1359811614413011,-0.6481246246888805,-0.7157914401515288,-0.1956303458816503,0.5838921190948251,0.040579465982595,4
1.8075827146593495,0.813439350501638,-3.5169704167662,-0.709060525422131,1.1250753195245478,-3.8690201799753137,-4.53197168599541,-3.4190406112256744,-0.8672772091214195,0.8883362712258323,-1.1033266595766995,-1.5563815325159691,-0.0733555105725847,-2.6603024855872834,0.4676461603979687,-0.5149842773895796,0.024284801910878,-2.49241656366324,1.8178061365967573,1.9301632568384812,-1.1715963367229938,0.0560485565074531,-1.2000761297112312,0.6665520015769836,-0.9417233009201452,-0.1648697806432251,-0.1091586799396298,-0.1163520816108027,-3.2700604875083976,1.6465541389081535,0.1851312747607641,-0.399383858004518,-0.0227842622106486,-0.3683125769097405,0.0149604907830752,-0.2809529542125525,0.3132591942520057,-0.4901262862937219,0.532404720159655,0.1545546373910707,0.0715923191581921,0.0809052378006228,0.6580751514152235,0.7832192708864107,0.047110470966607,0.2089986401454546,0.7113996852817356,-0.095789458658367,-0.0977653813607472,0.4826139933725598,0.1317231244721384,-0.2173107428017452,2
3.0989188521837847,-1.2113466640694377,6.3470280007866124,-2.613825932213188,2.379228097289211,0.6489970611547233,2.065091028632978,1.638208035643074,-0.0367901510341418,2.0070404278821994,-2.3664525598816657,-0.0724734926399665,2.192272575992987,1.177604505527671,-2.2346035297068143,0.279584614144845,-0.6066448601909679,0.7509098454890574,-0.6020794752657566,-0.0404107977726043,0.4680957818470663,-0.4507012651683752,-0.2716318249485755,1.6452828354697726,-0.8545347662355826,0.4536491147487791,-0.7395339590785099,-0.4754831212978154,0.4371598456961066,-0.4662940476852652,1.6832990763785722,0.6901890529082453,-0.0018505691428021,0.0510076620453292,0.28932785739525,0.4154754957587832,0.0713984436945622,-0.2269663836514724,0.4731783988529799,-0.0525689594243039,-0.3183673978600486,-0.0550109940511191,0.5380719534157806,0.6790653630733687,0.1914487765526744,-0.2065005495708963,-0.4026928145921559,-0.2221294960416119,-0.1607099829728693,-0.1704864747749956,-0.0166215080317117,-0.0878756762875636,1
-4.891448025788306,-1.848269189313393,-1.0623016456049843,-1.8506892628358649,1.2249695301281578,-2.3491350190836995,4.004055008305694,0.96883607888502,0.990202875771788,-2.882892398938338,0.6796432691354896,-3.0901342422903952,-1.01189654064655,2.4473870971707563,-1.62047077708516,-2.386541073627841,-0.1467811378781454,-1.1219758320614048,1.8723476920166855,-0.7531423917748864,-1.4145413525363513,-1.5932852359183969,0.7987862043840277,-1.3550686522415634,0.5352539996934623,0.201785879469731,0.3710817061115828,0.780252705155048,-1.4391461193713295,0.5176221135082711,-0.4211594768181361,0.504027736603782,0.6039649566973713,-0.7111449769755886,0.4568008190401327,0.4057995094372969,0.149540068398008,-0.5084815502659655,-0.2057408921677128,-0.0679451729297886,0.1221686645903685,1.1073145460747054,0.4002188210112429,-0.7172033343526389,0.0073703140960025,0.4217434303748726,0.1227282605884472,0.3370639767644505,-0.6329106718339185,-0.1957863095599048,0.4624362019543039,0.0620480193958181,0
0.6457343658799483,0.2793108567425399,0.6477724854484553,0.6882209647093745,-3.3604128842016623,4.570503354784193,1.892305027452665,-2.8791507566684675,0.9332859682994612,-0.0539672994357681,0.5276250449078461,-2.283744808443655,1.1393274740869836,-0.4866970514865917,0.2337927699608106,-0.7994389433338316,0.7772253761643374,2.2660854879870778,0.4335208061088034,0.1859910219729771,0.8719768173603504,1.9306935247940649,-1.0359901024611138,-0.582173502951202,3.104149682166889,0.101448074693225,-0.4335000651820493,2.596159302009386,-0.1634695510927385,0.7501639948989988,-0.4793499217141335,-0.5754376280963588,0.0607214189910074,0.1200421532802433,-1.0878581686622737,0.020096220900438,-0.6512778565050711,-0.3859240960273445,-0.0579949221280485,0.1899184630684491,0.6700333433700277,-0.2767405954442973,-0.654848513092773,0.5682813251914984,-0.1028459480260401,0.1843812147398574,-0.1821792779242822,0.3072890935239893,0.1092903260270321,0.0632082104523555,-0.105910465340795,0.0807702777774195,4
-2.239648895260189,2.431769797913517,0.5833611204236739,4.345844740256413,0.3429158269191086,-2.625511122047958,-0.0935764583796153,-2.9027862750149525,1.01976738196166,0.471731503521275,1.7463109025231534,2.169063010186179,0.3034993240657808,-1.0201377844568562,-0.3646488355103851,-1.1232740926218086,-0.1081766729362506,-0.3914861703657026,0.3034777983788315,-0.5648960815536029,1.00178244262888,-1.052637884054332,0.7611847789578964,0.53748643569573,0.6277991345713166,-0.7675406282665485,-2.282564463130746,-0.4924844826848261,-3.383738533366312,-0.9507001794645809,0.3124042536962719,-1.2316072956598887,-1.986406193680156,-0.0311293002130641,0.3444732429673943,0.3186196903912562,0.8929130579211787,1.0270340929914643,-0.983773330060093,0.0464412959830715,0.0768748663898007,-0.1318964550912571,-0.1440248574946123,0.0292532454581686,0.0186318847294379,-0.136268329269458,0.089326532621034,-0.0329546781802086,-0.1223665090933421,0.4066003187399594,0.4150042383492485,-0.4221429175031622,3
-0.6474261969056536,-2.7137116787620226,-3.967181656635381,1.8997441448637653,1.4017017652865271,-3.747806339858776,2.631122968072362,-0.7254093600586711,1.2748067431966823,-1.383811882014203,-0.9694813890940542,-1.1164605245694663,-1.4736709457362478,0.3410411314146804,-0.7251160562043769,2.6944401990780955,-0.2819184709938075,1.1458005031047096,-1.1320859291516865,0.353173888846781,1.4137923291388397,1.7882878321449336,-0.3453437119066933,-0.3347755512411824,0.0561003951638366,-1.561951241198736,0.0996758868647519,-0.5654530327579167,0.702432723856734,0.2957031039333484,0.4282702244016018,-0.4376299242268523,0.1716106939090387,0.2011388025254118,0.7705704551028008,-0.5106250772615203,0.5526679900170478,-0.658515645269413,0.5138695864218569,0.1298859587304271,-0.6785893021918201,-0.0665689171357234,0.58467502783991,0.3811335821154146,0.709699867857895,0.975434695354898,-0.0619379557812579,-0.6169986762598718,-0.2359600747699205,-0.0126203094322991,-0.3023870944422008,0.0331274905494097,0
0.0430775770233273,1.5442766436842428,-0.4449676144333681,-1.3605116552314092,-3.1542063333656163,0.0925574724727383,1.5471936804593975,2.354534534966846,-1.4760062239397211,-0.3610549682562524,2.9975093622060847,1.915317201115515,-1.95106588422315,0.590916705387991,0.090927023252581,-2.640261079806328,2.2213362580910285,1.9194612712441248,-3.575291107581596,1.6437098883984282,-3.942727964118824,0.5820919108681603,-0.4883254612510613,-0.3931013569090403,-1.8684827306628229,0.1167951111456558,-0.96996195291883,1.7696501905586186,-0.1698515951195612,1.2133699705514287,-0.0597442064015798,-0.6035749050982295,0.6211878660180707,0.5416040501966837,0.8190933569114147,-0.9704503311838092,0.1240095612375326,0.0834584390824434,0.6105391426407927,0.1912243068827585,0.4115756280387921,-0.3017247713183743,-0.441592206475798,-0.1016473280882835,-0.2752737732795892,0.1755458439324437,-0.0201747970456537,0.3135262880571378,0.0325247994972595,-0.077798933688008,-0.0294609854838247,0.2505996639561725,4
2.642420758455666,-1.686787902721227,-0.3122814401192035,-3.914643514927456,-1.49171886310047,-0.3517297117277,-0.8075836758804243,-1.324253684578362,-4.244650653412943,1.0827294665476372,0.6302741814779284,2.3357211399867808,1.1417794371919052,0.5297871440203491,-2.2310875602456472,-3.830910804574731,-0.2104389557835804,0.9649449592458588,-2.7196038761690287,-0.120205875280069,0.3119414849381766,-0.2491186113034365,-3.128534357159316,-1.2569964634126076,0.205504707337161,0.4098805246834951,-0.0814743516783551,0.4053981768442596,0.4784656169221286,-0.179542789336173,-0.1789089703054887,0.0909163187931347,-0.5232264832586692,-0.5981709809859982,-1.5043097602926785,-0.4164541904489999,0.4617200779199659,0.2309048210223196,0.1558117012331769,-0.0357718030438238,-1.1094414667274453,-0.6012953212279288,-0.3705048687239903,-0.4565734859169815,0.5694079836769183,-0.1338417311820428,0.2074305622285857,-0.180053734427939,0.1034511791091687,0.082547174512386,0.1968854176249362,0.6695651615499846,4
